Product ID,Average Price,Price,Price Table,Status,Card Type,Related Image,Related Image Alt,Related Image Caption,Body,Related File,Type,Created date,Updated date,design form,Product Type,SKU,Price Table Amount,Price Table Quantity,Title,Packaging
166,10,$144.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$144.00</td><td>$132.00</td><td>$120.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/white-cheddar-popcorn-fundraiser-bag.png,White Cheddar Peppercorn Popcorn Fundraiser Bag vwc-31077,White Cheddar Peppercorn Popcorn Fundraiser Bag,"<p>Mild, yet distinctly cheesy, <i>White Cheddar</i> tastes similar to Cheetos with a hint of 'blue cheese'. This flavor will keep you coming back for more. 0 trans fat, gluten and MSG free, and no GMOs.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
<tr>
<td>10-24</td>
<td>$132</td>
<td>45%</td>
<td>$108</td>
</tr>
<tr>
<td>25+</td>
<td>$120</td>
<td>50%</td>
<td>$120</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 24 items per case (4 inner boxes of 6 bags)<br /><strong>Item Size:</strong> 4.25 oz.<br /><strong>Selling Price:</strong> $10<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1518751263,1618518697,,119,vwc-31077,14400,,White Cheddar Popcorn,24
167,,$96.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$96.00</td><td>$88.00</td><td>$80.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/white-fudge-almonds-popcorn-fundraiser.png,White Fudge with Almond Popcorn Fundraising Product vwc-31040,White Fudge with Almond Popcorn Fundraising Product,"<p>Tempt your senses with this creamy medley of popcorn, almonds and luscious white fudge.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>1-4</td>
<td>$96.00</td>
<td>40%</td>
<td>$64</td>
</tr>
<tr>
<td>5-9</td>
<td>$88.00</td>
<td>45%</td>
<td>$72</td>
</tr>
<tr>
<td>10+</td>
<td>$80.00</td>
<td>50%</td>
<td>$80</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 16 units per case<br /><strong>Unit Size:</strong> 10 oz.<br /><strong>Average Price:</strong> $10.00<br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/popcorn-shipping"">Free shipping</a></p>
",,product,1518751541,1566835537,,119,vwc-31040,9600,,White Fudge with Almond Popcorn,
168,3,$280.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$280.00</td><td>$260.00</td><td>$240.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/1.0oz-beef-steaks-fundraiser.png,1.0 oz. Beef Steaks Fundraising Product jl-04002,1.0 oz. Beef Steaks Fundraising Product,"<p>Perfectly seasoned and smoked, <i>1.0 oz. Original Beef Steaks</i> are rated #1 by consumers. It’s no wonder these gluten-free protein snacks are found in most major convenience stores across America.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$280</td>
<td>35%</td>
<td>$152</td>
</tr>
<tr>
<td>10-24</td>
<td>$260</td>
<td>40%</td>
<td>$172</td>
</tr>
<tr>
<td>25+</td>
<td>$240</td>
<td>45%</td>
<td>$192</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 144 items per case (12 inner kits of 12)<br /><strong>Item Size:</strong> 1 oz.<br /><strong>Selling Price:</strong> $3.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/beef-jerky-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1518965378,1622340598,,120,jl-04002,28000,,1.0 oz. Beef Steaks,144
169,3,$280.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$280.00</td><td>$260.00</td><td>$240.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/1.0oz-terriyaki-beef-steaks-fundraiser.png,1.0 oz. Teriyaki Steaks Fundraising Product jl-02074,1.0 oz. Teriyaki Steaks Fundraising Product,"<p>Jack Link's <i>Teriyaki Beef Steaks</i> are the perfect blend of 100% beef steak seasoned with ginger, onion and soy sauce. A great low fat, high protein snack choice for home, school, or work.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$280</td>
<td>35%</td>
<td>$152</td>
</tr>
<tr>
<td>10-24</td>
<td>$260</td>
<td>40%</td>
<td>$172</td>
</tr>
<tr>
<td>25+</td>
<td>$240</td>
<td>45%</td>
<td>$192</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 144 items per case (12 inner kits of 12)<br /><strong>Item Size:</strong> 1 oz.<br /><strong>Selling Price:</strong> $3.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/beef-jerky-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1518988113,1634132100,,120,jl-02074,28000,,1.0 oz. Teriyaki Steaks,144
170,2,$168.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$168.00</td><td>$156.00</td><td>$144.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/original-wild-sticks-beef-jerky-fundraiser.png,1.0 oz. Wild Sticks Fundraising Product jl-10000012260,1.0 oz. Wild Sticks Fundraising Product,"<p>Feed your wild side. <i>1.0 oz. Wild Sticks</i> are the perfect portable snack for a busy lifestyle. A healthy and delicious high protein snack made with 100% beef that’s low in sugar.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$168</td>
<td>30%</td>
<td>$72</td>
</tr>
<tr>
<td>10-24</td>
<td>$156</td>
<td>35%</td>
<td>$84</td>
</tr>
<tr>
<td>25+</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 120 items per case (6 inner caddies of 20)<strong><br />Item Size:</strong> 1 oz.<strong><br />Selling Price:</strong> $2.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/beef-jerky-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1523223049,1622639114,,120,jl-10000012260,16800,,1.0 oz. Wild Sticks,120
171,3,$280.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$280.00</td><td>$260.00</td><td>$240.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/1.0oz-peppered-beef-steaks-fundraiser.png,1.0 oz. Peppered Steaks Fundraising Product jl-4023,1.0 oz. Peppered Steaks Fundraising Product,"<p><i>1.0 oz. Peppered Steaks</i> are made with lean cuts of 100% beef and seasoned with cracked black pepper. The perfect snack to help you power through your day.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$280</td>
<td>35%</td>
<td>$152</td>
</tr>
<tr>
<td>10-24</td>
<td>$260</td>
<td>40%</td>
<td>$172</td>
</tr>
<tr>
<td>25+</td>
<td>$240</td>
<td>45%</td>
<td>$192</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 144 items per case (12 inner kits of 12)<br /><strong>Item Size:</strong> 1 oz.<br /><strong>Selling Price:</strong> $3.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/beef-jerky-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1523223821,1622406071,,120,jl-4023,28000,,1.0 oz. Peppered Steaks,144
172,2,$132.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$132.00</td><td>$120.00</td><td>$108.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/sweet-savory-popalicious-popcorn.png,$2 Sweet & Savory Popcorn Fundraising Bags sc-31101,$2 Sweet & Savory Popcorn Fundraising Bags,"<p>Our hand crafted Pop-A-Licious<sup>™</sup> <i>Sweet & Savory</i> popcorn includes savory White Cheddar, sweet Caramel, and Chicago Mix, our caramel and cheese combo. No high fructose corn syrup and 100% gluten-free.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-4</td>
<td>$132</td>
<td>45%</td>
<td>$108</td>
</tr>
<tr>
<td>5-9</td>
<td>$120</td>
<td>50%</td>
<td>$120</td>
</tr>
<tr>
<td>10+</td>
<td>$108</td>
<td>55%</td>
<td>$132</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 120 items per case (4 inner carriers of 30) <a title=""Carrier contents"" href=""/sweet-savory-popcorn-flavors"" rel=""lightframe"">Carrier contents</a><br /><strong>Selling Price:</strong> $2.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1550340103,1636056240,,119,sc-31101,13200,,$2 Sweet & Savory Popcorn,120
173,2,$132.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$132.00</td><td>$120.00</td><td>$108.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/spicy-sweet-popalicious-popcorn.png,$2 Spicy & Savory Popcorn Fundraising Bags sc-31100,$2 Spicy & Savory Popcorn Fundraising Bags,"<p>Earn up to 55% profit selling our tasty Pop-A-Licious<sup>™</sup> <i>Spicy & Sweet</i> Popcorn. Flavors include sweet Caramel, Kettle Corn, and the spicy goodness of Jalapeño Cheddar. 100% gluten-free. No high fructose corn syrup.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-4</td>
<td>$132</td>
<td>45%</td>
<td>$108</td>
</tr>
<tr>
<td>5-9</td>
<td>$120</td>
<td>50%</td>
<td>$120</td>
</tr>
<tr>
<td>10+</td>
<td>$108</td>
<td>55%</td>
<td>$132</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 120 items per case (4 inner carriers of 30) <a title=""Carrier contents"" rel=""lightframe"" href=""/spicy-sweet-popcorn-flavors"">Carrier contents</a><br /><strong>Selling Price:</strong> $2.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/popcorn-shipping"">Free shipping</a></p>
",,product,1550340840,1636056372,,119,sc-31100,13200,,$2 Spicy & Sweet Popcorn,120
174,1,$144.00,"
 <tr><th>Quantity</th><th>2 - 11</th><th>12 - 23</th><th>24 - 47</th><th>48 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$144.00</td><td>$132.00</td><td>$125.00</td><td>$120.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/big-brands-pretzel-rods-fundraising_0.png,$1 Big Brands Pretzel Rods Fundraising Product gw-10001,$1 Big Brands Pretzel Rods Fundraising Product,"<p><i>Big Brands</i> Pretzel Rods are savory pretzel rods dipped in 100% real chocolate, topped with M&M's<sup>®</sup>, Reese’s Pieces<sup>®</sup>, Heath Toffee<sup>®</sup>, and rainbow sprinkles. Offer a treat that everyone will love.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>2-11</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
<tr>
<td>12-23</td>
<td>$132</td>
<td>45%</td>
<td>$108</td>
</tr>
<tr>
<td>24-47</td>
<td>$125</td>
<td>48%</td>
<td>$115</td>
</tr>
<tr>
<td>48+</td>
<td>$120</td>
<td>50%</td>
<td>$120</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 240 items per case (4 inner carriers of 60). <a title=""Carrier contents"" rel=""lightframe"" href=""/big-brands-pretzel-rod-flavors"">Carrier contents</a><br /><strong>Item Size:</strong> 8.5” (1 oz.)<br /><strong>Selling Price:</strong> $1.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> Ships in 1-5 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/big-brands-pretzel-rods-shipping"">Free shipping</a></p>
",,product,1552568486,1618877109,,172,gw-10001,14400,,$1 Big Brands Pretzel Rods,240
175,2,$180.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - 24</th><th>25 - Unlimited</th><th>50 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$180.00</td><td>$168.00</td><td>$156.00</td><td>$144.00</td><td>$144.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/xl-hersheys-assortment-fundraising-carrier.png,$2 Hersheys Assortment Fundraising Carrier rsd-39938,$2 Hersheys Assortment Carrier,"<p>Make twice the profit with our $2 XL Hershey's Assortment fundraising kit. Offer 4 popular name-brand candy products, including Hershey's Milk Chocolate with Almonds, Kit Kat, Reese's Peanut Butter Cups, and Twizzlers.</p>
<p><a title=""Receive a free 5 lb. Hershey chocolate bar"" rel=""lightframe"" href=""/free-5-pound-hersheys-chocolate-bar"">Receive a free 5 lb. Hershey chocolate bar</a> with every 6 cases ordered.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-4</td>
<td>$180</td>
<td>25%</td>
<td>$60</td>
</tr>
<tr>
<td>5-9</td>
<td>$168</td>
<td>30%</td>
<td>$72</td>
</tr>
<tr>
<td>10-24</td>
<td>$156</td>
<td>35%</td>
<td>$84</td>
</tr>
<tr>
<td>25+</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 120 items per case (4 inner carriers of 30). <a title=""Carrier contents"" rel=""lightframe"" href=""/hersheys-assortment-flavors"">Carrier contents</a><br /><strong>Item Size Range:</strong> 1.85-5 oz.<br /><strong>Selling Price:</strong> $2.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery: </strong>3-7 business days. <a title=""Free Shipping"" rel=""lightframe"" href=""/candy-bar-shipping"">Free Shipping</a></p>
",,product,1561673600,1614465382,,118,rsd-39938,18000,,$2 Hershey's Assortment,120
176,30,$360.00,"
 <tr><th>Quantity</th><th>2 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$360.00</td><td>$330.00</td><td>$300.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/white-alpine-steel-tumbler_0.png,Alpine Tumbler Fundraising Product 30Alpine,Alpine Tumbler Fundraising Product,"<p>Offer a larger 30 oz. <i>Alpine</i> tumbler and boost your profits. Customized with your group name, mascot and coloring. Kitchen-grade stainless steel, designed with a metallic matte finish, thermally insulated.</p>
<p><a title=""3 tumbler color options"" href=""/sites/default/files/alpine-tumbler-color-options.pdf"" rel=""lightframe""> 3 tumbler color options</a></p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>2-9</td>
<td>$360</td>
<td>40%</td>
<td>$240</td>
</tr>
<tr>
<td>10-24</td>
<td>$330</td>
<td>45%</td>
<td>$270</td>
</tr>
<tr>
<td>25+</td>
<td>$300</td>
<td>50%</td>
<td>$300</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 20 items per case<br /><strong>Size:</strong> <a title=""Dimensions"" href=""/alpine-tumbler-dimensions"" rel=""lightframe"">Dimensions</a><br /><strong>Volume:</strong> 30 oz.<br /><strong>Selling Price:</strong> $30<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> Ships within 15 business days after artwork approved. <a title=""Free shipping"" href=""/tumbler-shipping"">Free shipping</a></p>
<p><a title=""Opens in new window"" href=""/contact/alpine-tumbler-design-form"" target=""_blank""> Design your tumbler</a></p>
<h2>Brochure Fundraiser</h2>
<p>Prefer to take orders and collect money first? <a title=""Opens in new window"" href=""/alpine-tumbler"" target=""_blank"">Learn more</a></p>
",,product,1565392904,1635377470,,133,30Alpine,36000,,Alpine Tumbler,20
177,2,$100.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$100.00</td><td>$90.00</td><td>$80.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/vanilla-corn-fundraiser-bag.png,$2 Vanilla Corn Fundraiser Bag FRSingles-V,$2 Vanilla Corn Fundraiser Bag,"<p><i>Vanilla Corn</i> is a sweet colorful favorite made with pure vanilla from Mexico. Our gourmet popcorn is gluten free, Kosher, and stays fresh for 2 months. Great for a quick snack, school lunches, and party favors.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$100</td>
<td>50%</td>
<td>$100</td>
</tr>
<tr>
<td>10-24</td>
<td>$90</td>
<td>55%</td>
<td>$110</td>
</tr>
<tr>
<td>25+</td>
<td>$80</td>
<td>60%</td>
<td>$120</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 100 bags per case<br /><strong>Item Weight:</strong> 1.5 oz.<br /><strong>Selling Price:</strong> $2.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> Ships in 1-2 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1585587130,1617139835,,119,FRSingles-V,10000,,$2 Vanilla Popcorn,100
